cell_ID	par0	err0	par1	err1	chi2	integral
4542	1.04895	NA	NA	NA	NA	405
4543	0.676079	NA	NA	NA	NA	2247
4544	4.88832	NA	NA	NA	NA	1
4545	0.714517	NA	NA	NA	NA	1811
4546	1.06912	NA	NA	NA	NA	376
4547	0.704551	NA	NA	NA	NA	1913
4548	1.11514	NA	NA	NA	NA	319
4549	0.681907	NA	NA	NA	NA	2173
4550	1.16606	NA	NA	NA	NA	268
4551	0.711812	NA	NA	NA	NA	1838
4552	1.21133	NA	NA	NA	NA	231
4553	0.74409	NA	NA	NA	NA	1546
4554	1.26844	NA	NA	NA	NA	193
4555	0.782404	NA	NA	NA	NA	1271
4556	1.30452	NA	NA	NA	NA	173
4557	0.812497	NA	NA	NA	NA	1097
4558	1.43895	NA	NA	NA	NA	118
4559	1.11604	NA	NA	NA	NA	318
4560	1.49749	NA	NA	NA	NA	101
4561	0.85261	NA	NA	NA	NA	909
4562	1.36251	NA	NA	NA	NA	146
4563	0.618592	NA	NA	NA	NA	3178
4564	1.13575	NA	NA	NA	NA	297
4565	0.623475	NA	NA	NA	NA	3082
4566	1.0263	NA	NA	NA	NA	441
4567	0.666042	NA	NA	NA	NA	2382
4568	1.03113	NA	NA	NA	NA	433
4569	0.600076	NA	NA	NA	NA	3578
4570	1.63908	NA	NA	NA	NA	71
4571	0.611605	NA	NA	NA	NA	3322
4572	0.871372	NA	NA	NA	NA	835
4573	0.638011	NA	NA	NA	NA	2817
4574	0.99584	NA	NA	NA	NA	496
4575	0.574072	NA	NA	NA	NA	4253
4576	0.953754	NA	NA	NA	NA	587
4577	0.596768	NA	NA	NA	NA	3656
4578	0.96314	NA	NA	NA	NA	565
4579	0.58809	NA	NA	NA	NA	3871
4580	0.977173	NA	NA	NA	NA	534
4581	0.584333	NA	NA	NA	NA	3969
4582	0.989757	NA	NA	NA	NA	508
4583	0.59221	NA	NA	NA	NA	3767
4584	1.00586	NA	NA	NA	NA	477
4585	0.776518	NA	NA	NA	NA	1309
4586	1.12335	NA	NA	NA	NA	310
4587	0.733261	NA	NA	NA	NA	1637
4588	1.2353	NA	NA	NA	NA	214
4589	0.750003	NA	NA	NA	NA	1499
4590	1.04049	NA	NA	NA	NA	418
4591	0.750645	NA	NA	NA	NA	1494
4592	1.0293	NA	NA	NA	NA	436
4593	0.681345	NA	NA	NA	NA	2180
4594	1.29878	NA	NA	NA	NA	176
4595	0.630565	NA	NA	NA	NA	2949
4596	1.19445	NA	NA	NA	NA	244
4597	1.65732	NA	NA	NA	NA	68
4598	4.09253	NA	NA	NA	NA	2
4599	0.677864	NA	NA	NA	NA	2224
4600	1.08735	NA	NA	NA	NA	352
4601	0.761586	NA	NA	NA	NA	1412
4602	1.24281	NA	NA	NA	NA	209
4603	1.00371	NA	NA	NA	NA	481
4604	1.3184	NA	NA	NA	NA	166
4605	0.735925	NA	NA	NA	NA	1614
4606	1.0523	NA	NA	NA	NA	400
4607	0.937773	NA	NA	NA	NA	627
4608	1.64505	NA	NA	NA	NA	70
4609	0.99791	NA	NA	NA	NA	492
4610	0.84009	NA	NA	NA	NA	963
4611	1.00425	NA	NA	NA	NA	480
4612	0.665899	NA	NA	NA	NA	2384
4613	1.25691	NA	NA	NA	NA	200
4614	1.92394	NA	NA	NA	NA	38
4615	2.64366	NA	NA	NA	NA	11
4616	0.668794	NA	NA	NA	NA	2344
4617	0.929519	NA	NA	NA	NA	649
4618	0.598326	NA	NA	NA	NA	3619
4619	0.944007	NA	NA	NA	NA	611
4620	0.600679	NA	NA	NA	NA	3564
4621	0.951683	NA	NA	NA	NA	592
4622	3.23581	NA	NA	NA	NA	5
4623	0.925164	NA	NA	NA	NA	661
4624	0.586082	NA	NA	NA	NA	3923
4625	1.09541	NA	NA	NA	NA	342
4626	0.589067	NA	NA	NA	NA	3846
4627	1.12615	NA	NA	NA	NA	307
4628	1.79324	NA	NA	NA	NA	50
4629	1.07805	NA	NA	NA	NA	364
4630	0.591807	NA	NA	NA	NA	3777
4631	1.01869	NA	NA	NA	NA	454
4632	0.585661	NA	NA	NA	NA	3934
4633	0.992776	NA	NA	NA	NA	502
4634	0.580362	NA	NA	NA	NA	4076
4635	0.976704	NA	NA	NA	NA	535
4636	0.569592	NA	NA	NA	NA	4385
4637	0.994814	NA	NA	NA	NA	498
4638	1.53805	NA	NA	NA	NA	91
4639	1.08656	NA	NA	NA	NA	353
4640	0.575885	NA	NA	NA	NA	4201
4641	0.950042	NA	NA	NA	NA	596
4642	0.561026	NA	NA	NA	NA	4652
4643	0.982401	NA	NA	NA	NA	523
4644	0.572559	NA	NA	NA	NA	4297
4645	0.98876	NA	NA	NA	NA	510
4646	0.590807	NA	NA	NA	NA	3802
4647	0.969806	NA	NA	NA	NA	550
4648	0.583618	NA	NA	NA	NA	3988
4649	0.951271	NA	NA	NA	NA	593
4650	0.572082	NA	NA	NA	NA	4311
4651	0.972079	NA	NA	NA	NA	545
4652	0.568234	NA	NA	NA	NA	4426
4653	1.14171	NA	NA	NA	NA	291
4654	0.681746	NA	NA	NA	NA	2175
4655	1.40925	NA	NA	NA	NA	128
4656	0.824093	NA	NA	NA	NA	1038
4657	1.00586	NA	NA	NA	NA	477
4658	0.833079	NA	NA	NA	NA	995
4659	0.974841	NA	NA	NA	NA	539
4660	0.729407	NA	NA	NA	NA	1671
4661	0.951271	NA	NA	NA	NA	593
4662	0.739234	NA	NA	NA	NA	1586
4663	0.947605	NA	NA	NA	NA	602
4664	0.647397	NA	NA	NA	NA	2661
4665	1.14373	NA	NA	NA	NA	289
4666	0.677942	NA	NA	NA	NA	2223
4667	1.14071	NA	NA	NA	NA	292
4668	0.666186	NA	NA	NA	NA	2380
4669	0.931364	NA	NA	NA	NA	644
4670	0.648085	NA	NA	NA	NA	2650
4671	0.915377	NA	NA	NA	NA	689
4672	0.719036	NA	NA	NA	NA	1767
4673	1.20601	NA	NA	NA	NA	235
4674	0.776518	NA	NA	NA	NA	1309
4675	1.19824	NA	NA	NA	NA	241
4676	0.786885	NA	NA	NA	NA	1243
4677	1.07503	NA	NA	NA	NA	368
4678	0.646032	NA	NA	NA	NA	2683
4679	1.00913	NA	NA	NA	NA	471
4680	0.628284	NA	NA	NA	NA	2991
4681	0.862757	NA	NA	NA	NA	868
4682	0.596183	NA	NA	NA	NA	3670
4683	0.87543	NA	NA	NA	NA	820
4684	0.606383	NA	NA	NA	NA	3435
4685	0.860982	NA	NA	NA	NA	875
4686	0.604007	NA	NA	NA	NA	3488
4687	0.850459	NA	NA	NA	NA	918
4688	0.592775	NA	NA	NA	NA	3753
4689	0.950451	NA	NA	NA	NA	595
4690	0.597145	NA	NA	NA	NA	3647
4691	0.945598	NA	NA	NA	NA	607
4692	0.609592	NA	NA	NA	NA	3365
4693	0.848335	NA	NA	NA	NA	927
4694	0.60816	NA	NA	NA	NA	3396
4695	0.837427	NA	NA	NA	NA	975
4696	0.588793	NA	NA	NA	NA	3853
4697	0.83831	NA	NA	NA	NA	971
4698	0.565021	NA	NA	NA	NA	4525
4699	0.849512	NA	NA	NA	NA	922
4700	0.594776	NA	NA	NA	NA	3704
4701	0.974841	NA	NA	NA	NA	539
4702	0.82027	NA	NA	NA	NA	1057
4703	1.03732	NA	NA	NA	NA	423
4704	0.948414	NA	NA	NA	NA	600
4705	1.38234	NA	NA	NA	NA	138
4706	0.818096	NA	NA	NA	NA	1068
4707	1.27527	NA	NA	NA	NA	189
4708	0.753112	NA	NA	NA	NA	1475
4709	1.08499	NA	NA	NA	NA	355
4710	0.676001	NA	NA	NA	NA	2248
4711	1.14071	NA	NA	NA	NA	292
4712	0.702675	NA	NA	NA	NA	1933
4713	1.2154	NA	NA	NA	NA	228
4714	0.723377	NA	NA	NA	NA	1726
4715	1.22373	NA	NA	NA	NA	222
4716	0.710428	NA	NA	NA	NA	1852
4717	1.20601	NA	NA	NA	NA	235
4718	0.687153	NA	NA	NA	NA	2109
4719	0.966667	NA	NA	NA	NA	557
4720	0.676774	NA	NA	NA	NA	2238
4721	0.958391	NA	NA	NA	NA	576
4722	0.704362	NA	NA	NA	NA	1915
4723	0.95627	NA	NA	NA	NA	581
4724	0.704268	NA	NA	NA	NA	1916
4725	0.953338	NA	NA	NA	NA	588
4726	0.723377	NA	NA	NA	NA	1726
4727	0.957539	NA	NA	NA	NA	578
4728	0.724023	NA	NA	NA	NA	1720
4729	0.912002	NA	NA	NA	NA	699
4730	0.682471	NA	NA	NA	NA	2166
4731	0.945998	NA	NA	NA	NA	606
4732	0.68541	NA	NA	NA	NA	2130
4733	1.0064	NA	NA	NA	NA	476
4734	0.891449	NA	NA	NA	NA	764
4735	1.02158	NA	NA	NA	NA	449
4736	0.859726	NA	NA	NA	NA	880
4737	1.34852	NA	NA	NA	NA	152
4738	0.98876	NA	NA	NA	NA	510
4739	1.40091	NA	NA	NA	NA	131
4740	1.04241	NA	NA	NA	NA	415
4741	0.975305	NA	NA	NA	NA	538
4742	0.726965	NA	NA	NA	NA	1693
4743	0.936245	NA	NA	NA	NA	631
4744	0.693911	NA	NA	NA	NA	2030
4745	1.2353	NA	NA	NA	NA	214
4746	0.821268	NA	NA	NA	NA	1052
4747	1.32045	NA	NA	NA	NA	165
4748	0.821068	NA	NA	NA	NA	1053
4749	0.941646	NA	NA	NA	NA	617
4750	0.698	NA	NA	NA	NA	1984
4751	0.980484	NA	NA	NA	NA	527
4752	0.8467	NA	NA	NA	NA	934
4753	1.01583	NA	NA	NA	NA	459
4754	0.803986	NA	NA	NA	NA	1143
4755	1.00371	NA	NA	NA	NA	481
4756	0.745205	NA	NA	NA	NA	1537
4757	0.971166	NA	NA	NA	NA	547
4758	0.729295	NA	NA	NA	NA	1672
4759	0.952509	NA	NA	NA	NA	590
4760	0.739593	NA	NA	NA	NA	1583
4761	1.17632	NA	NA	NA	NA	259
4762	0.699907	NA	NA	NA	NA	1963
4763	1.14782	NA	NA	NA	NA	285
4764	0.776975	NA	NA	NA	NA	1306
4765	0.958818	NA	NA	NA	NA	575
4766	0.722626	NA	NA	NA	NA	1733
4767	0.939699	NA	NA	NA	NA	622
4768	0.730192	NA	NA	NA	NA	1664
4769	0.99791	NA	NA	NA	NA	492
4770	0.817117	NA	NA	NA	NA	1073
4771	0.980961	NA	NA	NA	NA	526
4772	0.791996	NA	NA	NA	NA	1212
4773	0.983851	NA	NA	NA	NA	520
4774	0.796928	NA	NA	NA	NA	1183
4775	0.974841	NA	NA	NA	NA	539
4776	0.775457	NA	NA	NA	NA	1316
4777	1.20601	NA	NA	NA	NA	235
4778	0.878745	NA	NA	NA	NA	808
4779	1.20601	NA	NA	NA	NA	235
4780	0.8093	NA	NA	NA	NA	1114
4781	0.960967	NA	NA	NA	NA	570
4782	0.765649	NA	NA	NA	NA	1383
4783	1.16943	NA	NA	NA	NA	265
4784	0.779125	NA	NA	NA	NA	1292
4785	0.918814	NA	NA	NA	NA	679
4786	0.712608	NA	NA	NA	NA	1830
4787	0.918814	NA	NA	NA	NA	679
4788	0.709938	NA	NA	NA	NA	1857
4789	0.926966	NA	NA	NA	NA	656
4790	0.727738	NA	NA	NA	NA	1686
4791	0.924448	NA	NA	NA	NA	663
4792	0.70474	NA	NA	NA	NA	1911
4793	0.922669	NA	NA	NA	NA	668
4794	0.76131	NA	NA	NA	NA	1414
4795	0.935486	NA	NA	NA	NA	633
4796	0.792667	NA	NA	NA	NA	1208
4797	1.30452	NA	NA	NA	NA	173
4798	0.732117	NA	NA	NA	NA	1647
4799	1.03358	NA	NA	NA	NA	429
4800	1.07132	NA	NA	NA	NA	373
4801	1.00158	NA	NA	NA	NA	485
4802	0.870039	NA	NA	NA	NA	840
4803	0.996356	NA	NA	NA	NA	495
4804	0.802015	NA	NA	NA	NA	1154
4805	0.973916	NA	NA	NA	NA	541
4806	0.782562	NA	NA	NA	NA	1270
4807	0.992269	NA	NA	NA	NA	503
4808	0.77667	NA	NA	NA	NA	1308
4809	1.38234	NA	NA	NA	NA	138
4810	0.924805	NA	NA	NA	NA	662
4811	1.39818	NA	NA	NA	NA	132
4812	0.924448	NA	NA	NA	NA	663
4813	1.40645	NA	NA	NA	NA	129
4814	0.831159	NA	NA	NA	NA	1004
4815	1.41785	NA	NA	NA	NA	125
4816	0.906726	NA	NA	NA	NA	715
4817	1.00478	NA	NA	NA	NA	479
4818	inf	NA	NA	NA	NA	0
4819	0.998952	NA	NA	NA	NA	490
4820	0.830947	NA	NA	NA	NA	1005
4821	0.987769	NA	NA	NA	NA	512
4822	0.921258	NA	NA	NA	NA	672
4823	0.990758	NA	NA	NA	NA	506
4824	0.824909	NA	NA	NA	NA	1034
4825	0.976704	NA	NA	NA	NA	535
4826	0.818293	NA	NA	NA	NA	1067
4827	0.985311	NA	NA	NA	NA	517
4828	0.818883	NA	NA	NA	NA	1064
4829	0.968904	NA	NA	NA	NA	552
4830	0.818686	NA	NA	NA	NA	1065
4831	0.968454	NA	NA	NA	NA	553
4832	0.819278	NA	NA	NA	NA	1062
4833	0.984336	NA	NA	NA	NA	519
4834	0.808557	NA	NA	NA	NA	1118
4835	0.980961	NA	NA	NA	NA	526
4836	4.88832	NA	NA	NA	NA	1
4837	0.955848	NA	NA	NA	NA	582
4838	inf	NA	NA	NA	NA	0
4839	2.78321	NA	NA	NA	NA	9
4840	inf	NA	NA	NA	NA	0
4841	0.881555	NA	NA	NA	NA	798
4842	0.812118	NA	NA	NA	NA	1099
4843	0.918814	NA	NA	NA	NA	679
4844	0.765365	NA	NA	NA	NA	1385
4845	0.930255	NA	NA	NA	NA	647
4846	0.795381	NA	NA	NA	NA	1192
4847	1.97959	NA	NA	NA	NA	34
4848	inf	NA	NA	NA	NA	0
4849	1.01869	NA	NA	NA	NA	454
4850	0.859475	NA	NA	NA	NA	881
4851	0.989757	NA	NA	NA	NA	508
4852	0.743107	NA	NA	NA	NA	1554
4853	0.962267	NA	NA	NA	NA	567
4854	0.736042	NA	NA	NA	NA	1613
4855	0.946398	NA	NA	NA	NA	605
4856	0.720609	NA	NA	NA	NA	1752
4857	0.936626	NA	NA	NA	NA	630
4858	0.713108	NA	NA	NA	NA	1825
4859	0.916401	NA	NA	NA	NA	686
4860	0.690363	NA	NA	NA	NA	2071
4861	0.915377	NA	NA	NA	NA	689
4862	0.700364	NA	NA	NA	NA	1958
4863	0.915718	NA	NA	NA	NA	688
4864	0.731321	NA	NA	NA	NA	1654
4865	0.960967	NA	NA	NA	NA	570
4866	0.754823	NA	NA	NA	NA	1462
4867	0.942037	NA	NA	NA	NA	616
4868	0.750516	NA	NA	NA	NA	1495
4869	0.945199	NA	NA	NA	NA	608
4870	0.737216	NA	NA	NA	NA	1603
4871	0.920907	NA	NA	NA	NA	673
4872	0.731435	NA	NA	NA	NA	1653
4873	0.929886	NA	NA	NA	NA	648
4874	0.728848	NA	NA	NA	NA	1676
4875	0.925883	NA	NA	NA	NA	659
4876	0.724239	NA	NA	NA	NA	1718
4877	0.929886	NA	NA	NA	NA	648
4878	0.704174	NA	NA	NA	NA	1917
4879	0.916401	NA	NA	NA	NA	686
4880	0.714719	NA	NA	NA	NA	1809
4881	0.871105	NA	NA	NA	NA	836
4882	0.66821	NA	NA	NA	NA	2352
4883	0.850935	NA	NA	NA	NA	916
4884	0.661461	NA	NA	NA	NA	2447
4885	0.845312	NA	NA	NA	NA	940
4886	0.649725	NA	NA	NA	NA	2624
4887	0.869774	NA	NA	NA	NA	841
4888	0.634857	NA	NA	NA	NA	2872
4889	0.872176	NA	NA	NA	NA	832
4890	0.67485	NA	NA	NA	NA	2263
4891	0.868453	NA	NA	NA	NA	846
4892	0.694438	NA	NA	NA	NA	2024
4893	0.925523	NA	NA	NA	NA	660
4894	0.768224	NA	NA	NA	NA	1365
4895	0.992776	NA	NA	NA	NA	502
4896	0.874884	NA	NA	NA	NA	822
4897	1.0523	NA	NA	NA	NA	400
4898	0.919161	NA	NA	NA	NA	678
4899	1.02511	NA	NA	NA	NA	443
4900	0.867404	NA	NA	NA	NA	850
4901	1.01357	NA	NA	NA	NA	463
4902	0.880707	NA	NA	NA	NA	801
4903	1.01245	NA	NA	NA	NA	465
4904	0.864036	NA	NA	NA	NA	863
4905	1.0269	NA	NA	NA	NA	440
4906	0.90543	NA	NA	NA	NA	719
4907	1.0257	NA	NA	NA	NA	442
4908	0.876253	NA	NA	NA	NA	817
4909	1.01697	NA	NA	NA	NA	457
4910	0.898773	NA	NA	NA	NA	740
4911	1.0164	NA	NA	NA	NA	458
4912	0.894161	NA	NA	NA	NA	755
4913	0.93473	NA	NA	NA	NA	635
4914	0.746578	NA	NA	NA	NA	1526
4915	0.940865	NA	NA	NA	NA	619
4916	0.745952	NA	NA	NA	NA	1531
4917	0.93739	NA	NA	NA	NA	628
4918	0.740434	NA	NA	NA	NA	1576
4919	0.935486	NA	NA	NA	NA	633
4920	0.732231	NA	NA	NA	NA	1646
4921	0.938541	NA	NA	NA	NA	625
4922	0.715328	NA	NA	NA	NA	1803
4923	0.902866	NA	NA	NA	NA	727
4924	0.712908	NA	NA	NA	NA	1827
4925	0.925523	NA	NA	NA	NA	660
4926	0.718204	NA	NA	NA	NA	1775
4927	0.909345	NA	NA	NA	NA	707
4928	0.730982	NA	NA	NA	NA	1657
4929	0.907704	NA	NA	NA	NA	712
4930	0.732917	NA	NA	NA	NA	1640
4931	0.922315	NA	NA	NA	NA	669
4932	0.721987	NA	NA	NA	NA	1739
4933	0.888189	NA	NA	NA	NA	775
4934	0.718724	NA	NA	NA	NA	1770
4935	0.896606	NA	NA	NA	NA	747
4936	0.717687	NA	NA	NA	NA	1780
4937	0.834372	NA	NA	NA	NA	989
4938	0.647647	NA	NA	NA	NA	2657
4939	0.855275	NA	NA	NA	NA	898
4940	0.648587	NA	NA	NA	NA	2642
4941	1.00158	NA	NA	NA	NA	485
4942	0.870039	NA	NA	NA	NA	840
4943	1.04177	NA	NA	NA	NA	416
4944	0.989258	NA	NA	NA	NA	509
4945	1.04113	NA	NA	NA	NA	417
4946	0.964455	NA	NA	NA	NA	562
4947	1.01301	NA	NA	NA	NA	464
4948	0.901913	NA	NA	NA	NA	730
4949	1.01301	NA	NA	NA	NA	464
4950	0.869245	NA	NA	NA	NA	843
4951	1.41785	NA	NA	NA	NA	125
4952	0.924805	NA	NA	NA	NA	662
4953	1.46169	NA	NA	NA	NA	111
4954	0.879304	NA	NA	NA	NA	806
4955	1.00158	NA	NA	NA	NA	485
4956	0.870571	NA	NA	NA	NA	838
4957	0.993792	NA	NA	NA	NA	500
4958	0.881555	NA	NA	NA	NA	798
4959	0.99584	NA	NA	NA	NA	496
4960	0.863267	NA	NA	NA	NA	866
4961	0.93739	NA	NA	NA	NA	628
4962	0.739353	NA	NA	NA	NA	1585
4963	0.928056	NA	NA	NA	NA	653
4964	0.748725	NA	NA	NA	NA	1509
4965	0.932479	NA	NA	NA	NA	641
4966	0.729519	NA	NA	NA	NA	1670
4967	0.913344	NA	NA	NA	NA	695
4968	0.955428	NA	NA	NA	NA	583
4969	0.906077	NA	NA	NA	NA	717
4970	0.714012	NA	NA	NA	NA	1816
4971	0.908359	NA	NA	NA	NA	710
4972	0.726855	NA	NA	NA	NA	1694
4973	0.896606	NA	NA	NA	NA	747
4974	0.730305	NA	NA	NA	NA	1663
4975	0.899709	NA	NA	NA	NA	737
4976	0.77576	NA	NA	NA	NA	1314
4977	0.882122	NA	NA	NA	NA	796
4978	0.676465	NA	NA	NA	NA	2242
4979	0.871372	NA	NA	NA	NA	835
4980	0.671229	NA	NA	NA	NA	2311
4981	0.875157	NA	NA	NA	NA	821
4982	0.660701	NA	NA	NA	NA	2458
4983	0.863012	NA	NA	NA	NA	867
4984	0.648399	NA	NA	NA	NA	2645
4985	0.891749	NA	NA	NA	NA	763
4986	0.68231	NA	NA	NA	NA	2168
4987	0.901597	NA	NA	NA	NA	731
4988	0.712908	NA	NA	NA	NA	1827
4989	0.92161	NA	NA	NA	NA	671
4990	0.777128	NA	NA	NA	NA	1305
4991	1.00478	NA	NA	NA	NA	479
4992	0.910337	NA	NA	NA	NA	704
4993	0.993283	NA	NA	NA	NA	501
4994	0.865065	NA	NA	NA	NA	859
4995	0.962703	NA	NA	NA	NA	566
4996	0.772761	NA	NA	NA	NA	1334
4997	0.940087	NA	NA	NA	NA	621
4998	0.770257	NA	NA	NA	NA	1351
4999	0.960535	NA	NA	NA	NA	571
5000	0.738757	NA	NA	NA	NA	1590
5001	0.966667	NA	NA	NA	NA	557
5002	0.781304	NA	NA	NA	NA	1278
5003	0.95627	NA	NA	NA	NA	581
5004	0.792667	NA	NA	NA	NA	1208
5005	0.959674	NA	NA	NA	NA	573
5006	0.773804	NA	NA	NA	NA	1327
5007	0.939699	NA	NA	NA	NA	622
5008	0.777586	NA	NA	NA	NA	1302
5009	0.945998	NA	NA	NA	NA	606
5010	0.754691	NA	NA	NA	NA	1463
5011	0.924805	NA	NA	NA	NA	662
5012	0.741037	NA	NA	NA	NA	1571
5013	0.92161	NA	NA	NA	NA	671
5014	0.776518	NA	NA	NA	NA	1309
5015	0.928786	NA	NA	NA	NA	651
5016	0.732117	NA	NA	NA	NA	1647
5017	0.884985	NA	NA	NA	NA	786
5018	0.710921	NA	NA	NA	NA	1847
5019	0.898773	NA	NA	NA	NA	740
5020	0.711316	NA	NA	NA	NA	1843
5021	0.902548	NA	NA	NA	NA	728
5022	0.726526	NA	NA	NA	NA	1697
5023	0.866361	NA	NA	NA	NA	854
5024	0.709156	NA	NA	NA	NA	1865
5025	inf	NA	NA	NA	NA	0
5026	inf	NA	NA	NA	NA	0
5027	inf	NA	NA	NA	NA	0
5028	inf	NA	NA	NA	NA	0
5029	inf	NA	NA	NA	NA	0
5030	inf	NA	NA	NA	NA	0
5031	inf	NA	NA	NA	NA	0
5032	inf	NA	NA	NA	NA	0
5033	inf	NA	NA	NA	NA	0
5034	inf	NA	NA	NA	NA	0
5035	inf	NA	NA	NA	NA	0
5036	inf	NA	NA	NA	NA	0
5037	inf	NA	NA	NA	NA	0
5038	inf	NA	NA	NA	NA	0
5039	inf	NA	NA	NA	NA	0
5040	inf	NA	NA	NA	NA	0
5041	1.0064	NA	NA	NA	NA	476
5042	0.897223	NA	NA	NA	NA	745
5043	0.972079	NA	NA	NA	NA	545
5044	0.8093	NA	NA	NA	NA	1114
5045	1.21268	NA	NA	NA	NA	230
5046	0.854544	NA	NA	NA	NA	901
5047	1.17749	NA	NA	NA	NA	258
5048	0.825524	NA	NA	NA	NA	1031
5049	1.11514	NA	NA	NA	NA	319
5050	0.766645	NA	NA	NA	NA	1376
5051	1.021	NA	NA	NA	NA	450
5052	0.757493	NA	NA	NA	NA	1442
5053	1.05365	NA	NA	NA	NA	398
5054	0.756821	NA	NA	NA	NA	1447
5055	1.03544	NA	NA	NA	NA	426
5056	0.747838	NA	NA	NA	NA	1516
5057	0.928056	NA	NA	NA	NA	653
5058	0.758168	NA	NA	NA	NA	1437
5059	0.930255	NA	NA	NA	NA	647
5060	0.745578	NA	NA	NA	NA	1534
5061	0.914697	NA	NA	NA	NA	691
5062	0.823687	NA	NA	NA	NA	1040
5063	1.07653	NA	NA	NA	NA	366
5064	0.763394	NA	NA	NA	NA	1399
5065	0.885274	NA	NA	NA	NA	785
5066	0.732117	NA	NA	NA	NA	1647
5067	0.888483	NA	NA	NA	NA	774
5068	0.732003	NA	NA	NA	NA	1648
5069	0.900651	NA	NA	NA	NA	734
5070	0.72188	NA	NA	NA	NA	1740
5071	0.880989	NA	NA	NA	NA	800
5072	0.72896	NA	NA	NA	NA	1675
5073	0.984823	NA	NA	NA	NA	518
5074	0.664121	NA	NA	NA	NA	2409
5075	0.984823	NA	NA	NA	NA	518
5076	0.66077	NA	NA	NA	NA	2457
5077	0.890852	NA	NA	NA	NA	766
5078	0.675693	NA	NA	NA	NA	2252
5079	0.881272	NA	NA	NA	NA	799
5080	0.668355	NA	NA	NA	NA	2350
5081	0.892049	NA	NA	NA	NA	762
5082	0.687153	NA	NA	NA	NA	2109
5083	0.92161	NA	NA	NA	NA	671
5084	0.702117	NA	NA	NA	NA	1939
5085	1.10982	NA	NA	NA	NA	325
5086	0.805435	NA	NA	NA	NA	1135
5087	1.05162	NA	NA	NA	NA	401
5088	1.05365	NA	NA	NA	NA	398
5089	1.00105	NA	NA	NA	NA	486
5090	0.84009	NA	NA	NA	NA	963
5091	0.934353	NA	NA	NA	NA	636
5092	0.770403	NA	NA	NA	NA	1350
5093	0.926604	NA	NA	NA	NA	657
5094	0.810797	NA	NA	NA	NA	1106
5095	0.918814	NA	NA	NA	NA	679
5096	0.804167	NA	NA	NA	NA	1142
5097	0.938541	NA	NA	NA	NA	625
5098	0.793849	NA	NA	NA	NA	1201
5099	0.930624	NA	NA	NA	NA	646
5100	0.794699	NA	NA	NA	NA	1196
5101	0.935108	NA	NA	NA	NA	634
5102	0.791661	NA	NA	NA	NA	1214
5103	0.929886	NA	NA	NA	NA	648
5104	0.809114	NA	NA	NA	NA	1115
5105	0.927329	NA	NA	NA	NA	655
5106	0.897841	NA	NA	NA	NA	743
5107	0.910006	NA	NA	NA	NA	705
5108	0.755619	NA	NA	NA	NA	1456
5109	0.900023	NA	NA	NA	NA	736
5110	0.745329	NA	NA	NA	NA	1536
5111	0.889663	NA	NA	NA	NA	770
5112	0.737216	NA	NA	NA	NA	1603
5113	0.872984	NA	NA	NA	NA	829
5114	0.732802	NA	NA	NA	NA	1641
5115	0.861741	NA	NA	NA	NA	872
5116	0.713911	NA	NA	NA	NA	1817
5117	0.868717	NA	NA	NA	NA	845
5118	0.739953	NA	NA	NA	NA	1580
5119	0.849512	NA	NA	NA	NA	922
5120	0.724023	NA	NA	NA	NA	1720
5121	inf	NA	NA	NA	NA	0
5122	inf	NA	NA	NA	NA	0
5123	inf	NA	NA	NA	NA	0
5124	inf	NA	NA	NA	NA	0
5125	inf	NA	NA	NA	NA	0
5126	inf	NA	NA	NA	NA	0
5127	inf	NA	NA	NA	NA	0
5128	inf	NA	NA	NA	NA	0
5129	inf	NA	NA	NA	NA	0
5130	inf	NA	NA	NA	NA	0
5131	inf	NA	NA	NA	NA	0
5132	inf	NA	NA	NA	NA	0
5133	inf	NA	NA	NA	NA	0
5134	inf	NA	NA	NA	NA	0
5135	inf	NA	NA	NA	NA	0
5136	inf	NA	NA	NA	NA	0
5137	0.995326	NA	NA	NA	NA	497
5138	0.877633	NA	NA	NA	NA	812
5139	0.950451	NA	NA	NA	NA	595
5140	0.793004	NA	NA	NA	NA	1206
5141	1.11604	NA	NA	NA	NA	318
5142	0.859976	NA	NA	NA	NA	879
5143	1.09134	NA	NA	NA	NA	347
5144	0.817508	NA	NA	NA	NA	1071
5145	1.05365	NA	NA	NA	NA	398
5146	0.780678	NA	NA	NA	NA	1282
5147	1.01245	NA	NA	NA	NA	465
5148	0.754955	NA	NA	NA	NA	1461
5149	1	NA	NA	NA	NA	488
5150	0.742984	NA	NA	NA	NA	1555
5151	0.980484	NA	NA	NA	NA	527
5152	0.73349	NA	NA	NA	NA	1635
5153	1.05915	NA	NA	NA	NA	390
5154	0.792667	NA	NA	NA	NA	1208
5155	1.04435	NA	NA	NA	NA	412
5156	0.798664	NA	NA	NA	NA	1173
5157	1.09054	NA	NA	NA	NA	348
5158	0.789503	NA	NA	NA	NA	1227
5159	0.866882	NA	NA	NA	NA	852
5160	0.722947	NA	NA	NA	NA	1730
5161	0.951683	NA	NA	NA	NA	592
5162	0.711316	NA	NA	NA	NA	1843
5163	1.00318	NA	NA	NA	NA	482
5164	0.761172	NA	NA	NA	NA	1415
5165	0.872715	NA	NA	NA	NA	830
5166	0.722947	NA	NA	NA	NA	1730
5167	0.846236	NA	NA	NA	NA	936
5168	0.710428	NA	NA	NA	NA	1852
5169	inf	NA	NA	NA	NA	0
