cell_ID	Chi_2parF	Chi_1parF
3502	127.143	380.636
3503	0.950237	0.952381
3504	110.585	314.571
3505	99.197	186.798
3506	153.797	1073.56
3507	108.142	885.803
3508	132.316	1307.74
3509	154.138	1728.27
3510	166.773	1410.06
3511	190.646	1416.89
3512	131.177	1476.92
3513	140.981	1383.79
3514	164.862	1296.02
3515	124.709	1465.84
3516	154.009	1974.88
3517	167.257	1938.57
3518	211.559	2157.43
3519	168.085	2345.27
3520	208.802	1197.75
3521	139.277	1189.51
3522	133.72	1126.39
3523	171.684	1221.74
3524	156.555	1255.62
3525	154.193	1106.07
3526	124.879	1035.44
3527	107.15	442.462
3528	110.722	273.14
3529	116.4	932.929
3530	117.01	902.65
3531	145.58	959.467
3532	114.489	1049.34
3533	161.928	1126.47
3534	135.761	1163.26
3535	119.309	1134.39
3536	119.737	1152.64
3537	100.362	1224.16
3538	103.941	826.761
3539	145.785	1226.65
3540	118.039	1154.57
3541	159.508	1103.66
3542	155.287	892.997
3543	116.816	991.618
3544	182.536	4557.42
3545	118.146	657.823
3546	171.912	804.335
3547	145.559	897.674
3548	168.669	877.656
3549	134.941	682.626
3550	99.0979	253.024
3551	77.5359	182.524
3552	115.898	357.834
3553	100.871	220.493
3554	153.197	826.111
3555	131.557	834.252
3556	140.225	1092.03
3557	169.168	1145.29
3558	156.065	1220.78
3559	157.622	1218.36
3560	161.966	1669.3
3561	157.934	1737.15
3562	172.342	1517.5
3563	138.24	1457.51
3564	183.237	912.11
3565	169.31	1372.45
3566	107.664	1463.03
3567	143.428	2286.6
3568	135.386	877.853
3569	129.905	824.799
3570	120.789	1093.32
3571	152.745	977.834
3572	136.061	1169.53
3573	132.959	1172.94
3574	113.445	1074.17
3575	113.775	1096.68
3576	147.702	934.55
3577	107.756	815.043
3578	114.201	1011.75
3579	132.529	807.48
3580	123.265	891.499
3581	166.182	981.584
3582	116.071	1111.28
3583	128.217	823.651
3584	124.702	1000.76
3585	109.874	952.939
3586	124.979	948.102
3587	136.639	948.512
3588	118.511	947.628
3589	126.199	831.209
3590	130.515	843.91
3591	101.521	791.655
3592	124.667	646.405
3593	125.517	486.461
3594	120.097	678.825
3595	99.7635	551.735
3596	102.939	491.084
3597	105.421	570.852
3598	90.1404	210.031
3599	65.4712	158.625
3600	149.652	457.136
3601	121.839	397.664
3602	174.372	988.72
3603	149.682	1154.74
3604	154.4	1541.52
3605	141.443	1412.82
3606	138.771	1532.88
3607	126.515	1242.65
3608	142.55	1107.55
3609	137.723	922.006
3610	104.242	441.633
3611	103.414	1059.68
3612	150.805	1018.27
3613	134.294	997.923
3614	134.41	1007.16
3615	128.398	888.008
3616	128.37	855.743
3617	123.785	834.01
3618	143.058	749.134
3619	129.2	776.793
3620	129.324	792.741
3621	142.815	874.626
3622	117.63	895.004
3623	124.997	731.666
3624	118.267	678.05
3625	125.712	492.819
3626	126.594	583.402
3627	93.3417	561.765
3628	141.596	758.079
3629	95.1313	871.292
3630	131.865	725.674
3631	99.1687	738.46
3632	151.883	760.681
3633	110.428	607.346
3634	99.7483	732.991
3635	92.6516	620.237
3636	87.7712	571.286
3637	153.601	528.687
3638	120.702	534.042
3639	89.323	435.494
3640	117.491	703.763
3641	114.508	714.867
3642	97.5421	694.085
3643	78.818	602.584
3644	109.295	680.644
3645	91.2959	522.634
3646	96.2603	222.364
3647	78.9585	202.392
3648	111.413	220.477
3649	89.2321	219.873
3650	120.206	968.701
3651	123.543	816.657
3652	120.74	532.907
3653	90.9306	461.967
3654	124.056	633.346
3655	140.09	645.366
3656	146.033	1371.01
3657	146.564	1205.44
3658	167.802	1063.58
3659	112.705	1149.07
3660	115.918	1350.12
3661	153.542	1186.38
3662	122.086	1000.38
3663	164.831	1192.39
3664	138.475	860.306
3665	160.494	1052.14
3666	133.581	1064.46
3667	112.038	756.428
3668	137.831	876.572
3669	178.185	746.763
3670	104.281	875.575
3671	149.081	852.94
3672	163.147	1106.47
3673	156.343	891.388
3674	117.04	755.51
3675	114.175	661.38
3676	145.501	1024.89
3677	131.892	769.119
3678	123.797	1070.96
3679	122.779	642.86
3680	142.881	939.559
3681	91.7946	747.343
3682	114.74	895.102
3683	131	686.559
3684	127.738	909.374
3685	110.039	773.425
3686	130.583	816.958
3687	113.643	695.752
3688	109.366	967.998
3689	117.421	774.177
3690	116.801	789.284
3691	116.987	774.438
3692	106.923	486.256
3693	76.5832	360.695
3694	74.3599	127.983
3695	86.1419	142.309
3696	62.7423	98.4298
3697	67.4478	86.5242
3698	114.198	226.573
3699	129.967	477.786
3700	103.041	827.6
3701	116.712	953.843
3702	134.414	830.59
3703	128.922	905.578
3704	106.783	448.977
3705	104.962	270.453
3706	77.5009	187.945
3707	114.361	567.67
3708	105.747	497.37
3709	155.134	556.396
3710	117.226	466.68
3711	137.206	505.193
3712	132.193	486.902
3713	111.536	662.424
3714	85.1248	327.289
3715	184.759	494.54
3716	93.2919	434.435
3717	124.454	701.298
3718	96.7212	526.797
3719	142.634	541.885
3720	95.1453	297.593
3721	126.173	531.051
3722	166.902	377.56
3723	148.223	563.634
3724	112.791	483.342
3725	118.325	523.603
3726	97.989	559.564
3727	96.1116	572.91
3728	122.444	379.174
3729	127.578	531.833
3730	86.4509	341.231
3731	108.351	457.469
3732	2.61043e-09	0
3733	120.67	389.637
3734	116.613	358.333
3735	114.776	441.651
3736	112.843	526.991
3737	126.184	570.005
3738	140.593	426.068
3739	116.239	533.925
3740	0.467014	0.487179
3741	71.8732	319.821
3742	76.1166	135.211
3743	47.4876	102.626
3744	53.7828	72.0592
3745	34.1525	43.1893
3746	83.5376	206.485
3747	71.2761	105.545
3748	0.940868	0.941176
3749	82.1164	180.063
3750	80.1071	239.636
3751	56.7929	120.866
3752	126.733	435.675
3753	91.8972	259.104
3754	62.1247	90.2556
3755	92.0489	205.762
3756	99.7113	385.189
3757	76.1182	217.336
3758	133.71	669.82
3759	82.7726	157.661
3760	132.174	530.932
3761	60.8277	123.69
3762	116.868	383.233
3763	37.5672	51.3114
3764	42.4057	54.3239
3765	23.1206	31.8206
3766	72.4272	108.965
3767	15.0078	17.1262
3768	110.843	350.555
3769	69.0821	133.915
3770	85.023	234.858
3771	69.0211	108.897
3772	6.71091	6.93855
3773	29.9476	40.5741
3774	90.0783	146.556
3775	49.4551	71.214
3776	110.487	313.616
3777	67.0848	182.156
3778	108.302	381.802
3779	58.161	107.665
3780	109.073	409.906
3781	55.7247	92.7409
3782	119.288	403.8
3783	40.1329	55.331
3784	111.113	273.279
3785	66.4208	84.0117
3786	84.4844	200.668
3787	28.288	41.2657
3788	68.3871	94.1281
3789	27.3685	32.8759
3790	52.7069	73.6391
3791	12.7712	14.341
3792	106.9	348.261
3793	86.5947	174.134
3794	163.348	660.751
3795	102.516	422.325
3796	15.3916	17.0296
3797	92.1606	565.112
3798	108.212	1118.85
3799	111.745	479.827
3800	141.263	630.142
3801	72.5524	224.728
3802	95.3487	393.293
3803	69.8943	100.9
3804	127.268	970.788
3805	131.777	402.05
3806	125.2	695.396
3807	84.2263	338.606
3808	108.123	326.79
3809	119.508	252.299
3810	89.4885	246.963
3811	113.996	196.441
3812	112.758	468.48
3813	112.908	233.123
3814	104.221	526.182
3815	102.999	270.276
3816	71.8238	128.192
3817	33.7349	49.8044
3818	73.7619	119.642
3819	48.9975	63.2905
3820	124.058	717.866
3821	67.6151	278.98
3822	115.201	622.96
3823	97.256	248.167
3824	108.817	641.535
3825	78.8069	130.802
3826	0.468005	0.489796
3827	81.118	129.187
3828	133.529	556.492
3829	81.4537	143.306
3830	96.0565	377.814
3831	78.0367	138.233
3832	68.3855	292.209
3833	74.1698	131.915
3834	96.1322	289.606
3835	61.9347	109.908
3836	35.7375	53.2759
3837	61.0886	123.628
3838	50.1029	61.0064
3839	5.41877e-07	0
3840	18.8881	20.5829
3841	64.2284	128.243
3842	157.475	694.607
3843	96.0509	348.521
3844	118.784	995.629
3845	85.0551	518.426
3846	161.548	923.727
3847	110.639	469.117
3848	154.492	1736.25
3849	180.411	1620.15
3850	134.262	1396.69
3851	139.48	636.684
3852	134.584	1193.6
3853	94.5537	498.455
3854	1.37933	1.42857
3855	75.529	451.58
3856	94.7847	491.994
3857	100.953	289.203
3858	142.235	1765.3
3859	73.3675	266.027
3860	112.969	674.679
3861	85.8234	286.598
3862	89.6427	601.661
3863	90.7283	214.515
3864	107.302	622.439
3865	107.061	259.019
3866	171.108	642.613
3867	94.7531	243.62
3868	110.446	437.627
3869	64.5467	162.34
3870	100.662	436.437
3871	89.3822	190.972
3872	123.358	738.959
3873	79.2079	294.488
3874	105.321	715.182
3875	86.4063	230.777
3876	6.27611	7.15523
3877	79.9415	213.633
3878	134.238	1928.23
3879	89.1021	229.891
3880	122.21	484.281
3881	69.021	137.552
3882	113.885	395.315
3883	67.6581	112.303
3884	107.717	1259.01
3885	56.0895	84.7796
3886	78.1971	128.417
3887	27.6906	37.0969
3888	96.4442	317.99
3889	58.0138	127.303
3890	132.938	991.91
3891	101.79	455.103
3892	154.758	1270.6
3893	127.313	614.62
3894	142.975	1144.71
3895	113.21	607.903
3896	106.817	897.787
3897	97.7786	467.333
3898	118.83	778.964
3899	109.602	390.128
3900	111.513	842.148
3901	89.5362	390.232
3902	155.252	655.113
3903	108.453	353.689
3904	112.209	435.922
3905	88.8854	282.5
3906	6.06773	6.91317
3907	87.1994	292.951
3908	1.16543e-09	0
3909	84.0998	234.293
3910	95.0741	597.669
3911	102.201	291.455
3912	99.872	368.204
3913	76.3428	213.379
3914	6.16777e-08	0
3915	58.8909	152.8
3916	47.4679	56.5954
3917	59.6805	179.26
3918	117.694	598.432
3919	74.5544	189.839
3920	89.9732	455.57
3921	70.818	139.625
3922	114.941	440.507
3923	60.0508	135.232
3924	112.135	464.533
3925	71.2131	125.67
3926	91.3728	446.048
3927	86.2559	132.632
3928	109.732	509.217
3929	51.2841	141.413
3930	112.796	481.884
3931	64.5842	141.616
3932	82.1348	367.755
3933	52.2405	108.863
3934	111.798	142.064
3935	24.8682	29.4662
3936	87.5213	189.691
3937	63.8719	121.406
3938	138.025	651.292
3939	128.438	410.637
3940	0.478356	0.488889
3941	99.977	456.924
3942	143.926	862.228
3943	105.329	554.864
3944	129.344	1254.03
3945	144.246	610.032
3946	149.237	1253.92
3947	95.1338	636.893
3948	159.473	1000.99
3949	84.3237	445.206
3950	128.856	1110.05
3951	89.2004	482.326
3952	130.066	788.281
3953	104.521	346.178
3954	143.624	878.44
3955	145.439	1060.56
3956	127.323	794.791
3957	70.2218	243.524
3958	117.004	699.04
3959	102.949	328.807
3960	128.319	638.94
3961	83.5539	241.622
3962	11.7631	12.6417
3963	68.6544	244.704
3964	135.997	520.406
3965	68.1823	153.285
3966	118.843	718.587
3967	71.3296	253.935
3968	141.577	762.392
3969	92.8006	374.502
3970	107.251	646.667
3971	70.0031	231.928
3972	148.545	684.728
3973	85.3492	252.717
3974	7.34585e-10	0
3975	77.7494	204.89
3976	107.633	456.601
3977	58.7186	139.766
3978	76.1781	480.862
3979	50.0578	77.512
3980	68.4481	98.7411
3981	35.8574	39.4779
3982	20.335	24.8605
3983	7.53693	8.12227
3984	119.01	325.457
3985	74.4282	133.792
3986	140.532	1010.31
3987	81.8765	471.845
3988	137.142	1368.79
3989	98.1938	548.865
3990	160.395	993.561
3991	106.86	544.554
3992	111.904	669.703
3993	84.6918	324.586
3994	113.603	618.754
3995	64.1182	285.656
3996	179.938	751.81
3997	86.3086	296.45
3998	148.927	721.148
3999	93.5135	301.972
4000	155.66	617.372
4001	75.5598	245.371
4002	117.351	479.319
4003	111.915	186.28
4004	129.509	706.831
4005	53.5868	145.572
4006	121.789	648.714
4007	83.4739	331.018
4008	116.931	538.043
4009	86.1461	286.177
4010	118.288	818.034
4011	0.386545	0.428571
4012	107.26	637.258
4013	108.144	415.367
4014	144.604	568.477
4015	78.4405	198.904
4016	135.497	1024.88
4017	127.684	324.336
4018	141.3	882.564
4019	58.075	336.753
4020	117.913	398.613
4021	69.762	134.076
4022	114.418	392.387
4023	65.2978	111.196
4024	192.961	1025.95
4025	93.1728	372.244
4026	1048.4	26094.5
4027	0.796643	0.8
4028	98.6725	415.017
4029	72.8415	112.497
4030	64.5403	97.2302
4031	27.4202	33.397
4032	84.6083	129.783
4033	41.7844	54.1165
4034	143.39	563.281
4035	117.864	290.29
4036	122.137	960.394
4037	75.4991	389.956
4038	179.743	822.354
4039	103.048	396.717
4040	145.94	1236.82
4041	84.3899	411.636
4042	150.13	1174.89
4043	102.619	504.976
4044	134.571	920.932
4045	96.9174	367.755
4046	157.638	958.053
4047	170.462	1427.6
4048	142.344	1416.76
4049	149.205	407.87
4050	152.113	1057.2
4051	108.218	501.228
4052	119.455	598.971
4053	71.418	191.672
4054	125.015	705.275
4055	84.5017	188.869
4056	119.66	701.333
4057	82.6889	243.113
4058	0.325288	0.454545
4059	54.3274	164.344
4060	152.048	760.363
4061	79.6404	221.343
4062	126.869	507.967
4063	78.2801	191.681
4064	143.284	863.927
4065	74.6226	280.908
4066	145.096	878.445
4067	75.6294	254.662
4068	112.104	922.404
4069	80.2798	173.152
4070	105.705	590.663
4071	62.4607	183.268
4072	80.7096	579.704
4073	80.2603	124.174
4074	143.074	506.451
4075	45.2563	112.375
4076	121.939	396.894
4077	45.9339	92.1024
4078	76.4248	112.356
4079	17.9049	22.8801
4080	118.527	263.161
4081	56.6476	114.689
4082	154.102	991.646
4083	119.038	368.461
4084	215.588	1348.87
4085	103.165	457.891
4086	127.638	1158.52
4087	122.446	568.883
4088	116.671	471.913
4089	137.768	461.777
4090	120.032	581.928
4091	85.5647	353.179
4092	126.403	428.468
4093	75.2092	162.812
4094	122.798	504.97
4095	54.3663	98.7256
4096	141.744	765.218
4097	98.0747	304.948
4098	92.1963	199.087
4099	94.6011	215.256
4100	7.04233	7.22034
4101	76.1766	273.621
4102	115.441	983.724
4103	147.738	368.837
4104	123.89	397.255
4105	65.9941	122.736
4106	125.173	347.735
4107	16.017	21.6076
4108	84.1889	294.949
4109	66.3295	247.175
4110	130.031	912.675
4111	77.9518	234.128
4112	147.585	560.774
4113	51.9034	108.777
4114	104.392	412.304
4115	62.1296	115.701
4116	116.8	451.277
4117	62.8865	136.814
4118	143.578	354.415
4119	58.2735	103.056
4120	142.694	560.855
4121	65.7984	136.465
4122	111.587	647.839
4123	64.9055	167.982
4124	131.463	535.89
4125	33.5245	52.1734
4126	83.616	211.487
4127	28.4903	42.0461
4128	131.284	291.441
4129	1.64449e-07	0
4130	144.034	820.65
4131	125.707	420.219
4132	131.234	479.469
4133	81.0791	184.963
4134	127.128	938.758
4135	104.768	192.869
4136	143.64	1231.01
4137	104.812	326.183
4138	123.385	970.655
4139	107.56	318.673
4140	121.665	1120.66
4141	109.274	192.859
4142	144.226	979.6
4143	110.176	282.255
4144	150.261	774.257
4145	96.2449	209.863
4146	128.691	700.704
4147	93.918	200.733
4148	152.468	593.99
4149	61.5927	106.289
4150	155.295	682.229
4151	73.0778	135.138
4152	129.447	716.226
4153	70.0358	170.832
4154	105.394	819.489
4155	76.4115	155.911
4156	88.5583	349.487
4157	47.9874	69.0029
4158	116.812	502.95
4159	49.4359	78.3869
4160	135.327	1033.59
4161	80.7693	195.712
4162	101.137	987.194
4163	87.5063	170.141
4164	129.362	869.604
4165	71.0021	168.424
4166	128.618	870.895
4167	81.9065	144.434
4168	92.1895	491.684
4169	50.5801	76.931
4170	143.969	554.937
4171	41.2891	56.6074
4172	127.055	353.977
4173	42.8637	65.1352
4174	78.1498	149.055
4175	16.2374	17.2516
4176	103.281	308.906
4177	54.1214	91.7965
4178	142.759	1190.01
4179	109.508	274.061
4180	184.295	1356.2
4181	117.138	358.482
4182	178.117	1402.6
4183	116.213	378.389
4184	119.044	584.271
4185	74.4558	202.239
4186	134.566	823.631
4187	59.2632	127.134
4188	162.244	998.154
4189	97.4594	207.315
4190	123.688	900.935
4191	77.9259	183.415
4192	155.205	806.988
4193	84.8304	147.933
4194	115.342	620.557
4195	81.0921	140.571
4196	152.497	721.417
4197	66.9086	135.422
4198	126.955	687.038
4199	89.6593	147.529
4200	79.6526	170.808
4201	37.3409	47.8887
4202	85.7558	229.342
4203	41.9814	66.187
4204	137.371	560.948
4205	46.6173	115.217
4206	145.234	600.408
4207	71.964	95.9021
4208	89.6258	463.98
4209	60.2715	95.4066
4210	123.333	425.625
4211	38.5884	51.2423
4212	0.933155	0.941176
4213	42.5115	58.8464
4214	86.8312	341.936
4215	37.9034	58.2929
4216	115.35	473.236
4217	44.5491	70.7613
4218	114.66	476.262
4219	43.5943	68.4374
4220	106.043	528.063
4221	51.0971	75.1978
4222	80.5116	126.396
4223	15.0966	16.8178
4224	117.936	257.795
4225	45.4402	61.1249
4226	141.922	623.642
4227	98.4503	252.471
4228	119.325	1109.1
4229	66.8821	200.807
4230	1.86309	1.90244
4231	80.745	170.269
4232	107.39	1052.28
4233	138.077	247.41
4234	126.421	950.326
4235	93.7341	259.625
4236	18.1377	22.5032
4237	35.4613	43.1868
4238	167.229	972.251
4239	73.5289	258.58
4240	114.891	613.671
4241	84.0007	164.566
4242	131.039	580.613
4243	70.1287	104.064
4244	122.871	776.456
4245	108.677	260.324
4246	120.527	643.599
4247	65.6539	113.768
4248	130.19	723.984
4249	64.723	133.423
4250	130.999	798.474
4251	58.4497	105.215
4252	112.432	473.658
4253	53.3183	82.1562
4254	169.832	519.748
4255	72.9183	92.7765
4256	145.207	769.526
4257	58.6495	142.383
4258	148.849	737.674
4259	79.84	160.088
4260	132.753	711.164
4261	64.9581	83.0179
4262	141.924	655.488
4263	63.7041	85.3553
4264	110.195	361.858
4265	44.3794	52.3216
4266	100.902	431.413
4267	47.0623	59.0493
4268	89.0576	396.594
4269	20.6225	22.3589
4270	66.4637	95.8402
4271	16.7152	18.052
4272	110.932	360.727
4273	69.1435	98.9808
4274	141.24	1311.39
4275	90.5202	237.752
4276	125.462	1638.67
4277	124.49	330.07
4278	127.976	1534.08
4279	85.4737	255.446
4280	126.413	1063.68
4281	85.7051	179.913
4282	0.482745	0.492063
4283	74.7265	146.892
4284	134.939	880.474
4285	69.7907	146.282
4286	184.369	802.298
4287	66.5183	151.801
4288	151.299	931.735
4289	71.1008	144.047
4290	141.619	808.979
4291	89.908	167.918
4292	163.581	785.122
4293	81.4792	161.052
4294	151.283	835.312
4295	78.2508	124.872
4296	117.654	667.316
4297	69.4038	116.641
4298	140.393	850.616
4299	109.888	255.92
4300	145.494	679.172
4301	52.5946	114.565
4302	122.404	699.791
4303	62.0238	93.3359
4304	163.901	550.394
4305	57.6218	78.5777
4306	113.668	447.462
4307	42.5455	63.9052
4308	127.029	504.744
4309	30.1254	40.2187
4310	142.493	411.753
4311	25.3136	35.5075
4312	114.319	471.731
4313	43.6256	60.6086
4314	103.586	547.344
4315	36.6811	49.7267
4316	129.229	348.998
4317	44.2189	58.2217
4318	88.8958	158.845
4319	9.88929	10.4706
4320	-1	-1
4321	25.1401	27.2932
4322	137.524	625.846
4323	79.6429	107.964
4324	150.305	1464.14
4325	88.7014	255.027
4326	134.449	1106.16
4327	81.7785	221.72
4328	151.826	1746.13
4329	117.398	324.315
4330	144.775	1712.66
4331	82.8995	308.139
4332	142.781	1636.31
4333	78.6266	190.157
4334	151.957	2009.57
4335	79.1399	290.476
4336	187.033	1246.35
4337	102.894	195.375
4338	132.984	982.94
4339	80.6821	134.855
4340	106.884	895.616
4341	76.0289	140.896
4342	145.835	1064.81
4343	83.2925	137.605
4344	125.589	869.4
4345	61.959	101.286
4346	130.367	877.071
4347	73.0391	107.733
4348	113.532	589.45
4349	61.825	87.9415
4350	143.567	813.847
4351	56.0329	97.0855
4352	135.649	1007.03
4353	73.2834	100.333
4354	134.066	789.292
4355	53.382	84.1357
4356	139.781	1096.75
4357	76.2815	104.223
4358	116.081	1025.17
4359	64.1664	91.2125
4360	124.483	538.558
4361	36.2417	52.8586
4362	132.163	562.164
4363	25.2331	36.8095
4364	111.419	341.177
4365	27.1497	30.891
4366	41.7198	76.9322
4367	4.08953	4.65979
4368	113.545	245.402
4369	36.2137	56.0011
4370	148.559	402.333
4371	72.9984	214.706
4372	44.6595	53.182
4373	83.7786	139.307
4374	126.301	444.532
4375	90.0957	271.021
4376	133.126	520.32
4377	54.8332	109.645
4378	120.463	512.779
4379	59.2067	109.962
4380	141.394	514.264
4381	76.5734	150.339
4382	128.501	396.319
4383	83.0635	126.626
4384	165.771	414.045
4385	63.5417	123.263
4386	113.994	478.894
4387	55.8929	89.9185
4388	125.195	396.679
4389	69.1518	97.0401
4390	110.405	349.674
4391	63.1174	78.7302
4392	116.208	462.102
4393	75.7698	100.658
4394	83.6387	327.732
4395	74.2254	111.86
4396	112.856	409.278
4397	48.93	66.8235
4398	98.0732	249.591
4399	44.3765	63.0232
4400	72.065	208.131
4401	34.4877	45.9002
4402	106.511	299.317
4403	55.6443	73.0385
4404	125.711	323.13
4405	32.8211	46.4723
4406	81.8339	265.004
4407	58.9314	64.2859
4408	87.7771	266.756
4409	53.6029	65.2501
4410	87.8395	208.225
4411	35.9674	48.5764
4412	114.35	258.443
4413	36.4368	42.5493
4414	91.6135	156.117
4415	17.5391	21.9189
4416	135.747	330.434
4417	35.7501	50.2155
4418	107.112	305.453
4419	35.2495	57.6692
4420	101.149	703.569
4421	2.95512e-07	0
4422	131.245	706.737
4423	46.5318	112.433
4424	149.743	1015.13
4425	41.087	64.254
4426	116.706	1033.65
4427	55.5578	83.4702
4428	148.112	1031.16
4429	85.0448	111.044
4430	156.016	1112.71
4431	67.9827	109.854
4432	126.952	566.501
4433	47.4635	60.7552
4434	102.637	495.052
4435	34.4963	42.8606
4436	146.068	555.502
4437	38.4597	48.7109
4438	118.453	641.882
4439	31.618	46.4145
4440	145.526	534.45
4441	35.3732	52.79
4442	145.266	619.657
4443	34.9412	42.6493
4444	132.297	627.433
4445	30.0223	41.1441
4446	163.268	526.832
4447	33.878	41.6597
4448	140.252	483.751
4449	32.7026	43.5835
4450	102.934	485.49
4451	23.4891	27.7169
4452	110.436	567.119
4453	37.4137	45.6485
4454	151.842	645.92
4455	26.4024	34.3897
4456	126.716	889.765
4457	19.962	22.2695
4458	77.7287	256.951
4459	14.0487	15.552
4460	58.0918	230.023
4461	12.8381	13.3087
4462	29.0748	33.9804
4463	7.33596	8.33728
4464	118.846	467.086
4465	43.4679	61.9137
4466	168.353	1230.02
4467	46.8238	66.9315
4468	146.093	1769.33
4469	68.0861	101.494
4470	184.096	2189.12
4471	66.4729	175.477
4472	153.888	1345.54
4473	59.0266	88.0116
4474	171.91	1291.04
4475	43.0046	75.4851
4476	128.694	1138.01
4477	46.243	81.8823
4478	144.971	1394.15
4479	67.4663	113.598
4480	132.425	1329.43
4481	56.5035	85.0957
4482	157.399	1219.6
4483	60.0797	94.229
4484	141.176	1116.71
4485	37.9024	49.9982
4486	147.103	1118.86
4487	55.0414	69.349
4488	158.457	1109.56
4489	54.7631	68.5692
4490	133.03	988.472
4491	39.4816	46.9887
4492	188.227	1089.16
4493	38.4224	65.3804
4494	103.416	1531.24
4495	28.0376	34.1078
4496	134.973	816.771
4497	24.8084	29.1752
4498	126.124	685.156
4499	23.9952	29.2791
4500	133.641	950.772
4501	33.4169	40.7449
4502	115.704	915.128
4503	25.6319	30.0638
4504	122.204	887.42
4505	23.1671	29.8456
4506	149.544	1117.77
4507	25.5619	33.4443
4508	147.322	1000.56
4509	17.0758	18.1391
4510	120.017	262.599
4511	7.20061	7.43038
4512	136.543	514.573
4513	33.1142	40.1152
4514	138.403	1634.22
4515	88.2775	193.655
4516	0.486034	0.489362
4517	71.1373	196.471
4518	173.749	2524.58
4519	70.7573	306.309
4520	211.666	2659.71
4521	78.3595	255.931
4522	151.239	2004.57
4523	79.0124	203.698
4524	159.224	2571.52
4525	98.8755	300.732
4526	132.12	1928.3
4527	80.4952	261.421
4528	201.835	1706.88
4529	127.458	320.773
4530	0.459152	0.486486
4531	76.2291	367.271
4532	6.90071	7.375
4533	66.2223	120.311
4534	103.641	1335.81
4535	91.066	177.108
4536	145.47	1449.9
4537	93.1037	174.132
4538	0.872963	0.947368
4539	80.4257	115.052
4540	120.915	1299.65
4541	84.0732	196.529
4542	165.524	1748.77
4543	5.0314e-08	0
4544	138.513	1380.52
4545	84.3925	172.343
4546	165.994	1465.56
4547	76.5091	138.123
4548	189.422	1702.43
4549	71.4956	100.534
4550	170.012	1407.96
4551	62.7071	84.7751
4552	237.598	1157.12
4553	39.1488	62.2171
4554	168.171	904.715
4555	40.6152	51.3713
4556	150.044	753.874
4557	26.8603	32.173
4558	74.5128	146.64
4559	22.1621	23.7474
4560	117.417	540.976
4561	35.496	45.3471
4562	167.191	2549.3
4563	78.0726	116.291
4564	144.116	2490.9
4565	75.674	226.22
4566	167.148	1881.9
4567	76.1577	217.159
4568	164.744	2966.22
4569	12.2294	12.597
4570	181.892	2721.85
4571	132.085	523.534
4572	182.238	2295.81
4573	106.517	258.949
4574	161.309	3520.33
4575	102.653	324.207
4576	203.772	3011.04
4577	86.4865	315.888
4578	185.076	3273.37
4579	86.5303	283.66
4580	172.056	3354.92
4581	89.7099	266.032
4582	167.32	3142.98
4583	88.3532	253.043
4584	129.001	907.805
4585	64.0954	126.324
4586	140.309	1178.35
4587	56.2243	76.6833
4588	137.757	1093.7
4589	88.9483	193.697
4590	156.467	1094.72
4591	90.6288	227.63
4592	119.91	1668.81
4593	36.0712	52.5541
4594	143.861	2384.11
4595	55.5239	83.8481
4596	7.78721	7.86127
4597	8.714e-08	0
4598	133.749	1717.88
4599	96.4275	169.64
4600	176.734	1024.84
4601	41.7683	69.6749
4602	111.657	257.593
4603	31.2039	46.9537
4604	134.237	1188.46
4605	93.4591	176.301
4606	87.1795	351.753
4607	12.3928	13.372
4608	348.348	362.124
4609	370.878	680.901
4610	347.814	358.037
4611	178.244	1831.56
4612	59.3023	75.258
4613	2.12286	2.29508
4614	0.471776	0.473684
4615	425.973	1843.13
4616	393.261	447.567
4617	334.034	2995.94
4618	390.219	414.86
4619	387.561	2951.94
4620	379.754	411.003
4621	9.80954e-10	0
4622	406.743	456.62
4623	432.316	3207.9
4624	66.3427	156.626
4625	173.797	3193.54
4626	56.5284	128.718
4627	3.15487	3.16129
4628	111.034	179.165
4629	157.612	3078.25
4630	65.1148	220.441
4631	145.042	3274.35
4632	102.613	268.88
4633	212.838	3436.78
4634	117.58	299.786
4635	196.053	3651.68
4636	92.5688	265.79
4637	14.1183	16.1308
4638	82.3653	153.672
4639	182.106	3499.68
4640	98.3882	311.987
4641	171.08	3924.6
4642	117.618	278.409
4643	169.997	3572.24
4644	108.953	276.2
4645	186.741	3113.52
4646	76.7903	301.979
4647	200.803	3289.42
4648	107.386	333.141
4649	198.184	3545.6
4650	94.1722	277.519
4651	178.974	3644.46
4652	58.4848	121.169
4653	166.677	1609.85
4654	26.2345	36.3573
4655	336.66	721.802
4656	343.37	352.815
4657	397.152	663.148
4658	347.529	402.019
4659	334.741	1283.85
4660	349.079	422.292
4661	158.911	1172.24
4662	401.583	441.798
4663	372.528	2170.07
4664	73.6534	117.781
4665	178.516	1723.21
4666	72.1266	124.074
4667	142.188	1872.88
4668	395.756	444.114
4669	398.033	2100.67
4670	382.251	481.203
4671	334.339	1344.88
4672	39.5281	85.2318
4673	126.83	880.124
4674	44.4014	87.4085
4675	150.383	856.091
4676	68.2098	177.008
4677	144.821	2143.24
4678	72.3883	236.693
4679	164.31	2447.16
4680	433.364	599.912
4681	445.953	3078.66
4682	390.751	566.573
4683	352.153	2799.32
4684	367.517	603.46
4685	392.261	2833.38
4686	428.863	676.176
4687	366.16	3132.75
4688	102.898	335.849
4689	173.745	2963.82
4690	114.919	363.297
4691	217.529	2773.14
4692	443.778	622.29
